tweet,label
@USER @USER : Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015 .,0
This kid right here makes me so happy :red_heart: #nephew HTTPURL,0
A burned tongue is a lovely way to start the day  #ouch,1
Follow > @USER now for great tweets about starting an online shop ! HTTPURL StartOnlineHere,0
@USER @USER thanks for plan c two weeks in a row ! Getting rid of exotic engrams is also an amazing move ! ,1
"Absolutely no #ALP or @USER fan , but seriously many have done this before him & many will . #Scapegoat #Excuse he was a lame duck",0
A tiring selfiee ! ! but yet looks #freshh :P Aftr long work ! ! ! I love unii  HTTPURL,1
"Sarcasm incoming : This weekend is going to be such a great time being grounded with nothing to do but homework , gunna have a blast ! ",1
A new year about to start | So many people came so many went | But always wat 's gone is better .,0
Florida authorities say 1 police officer shot and killed HTTPURL #Florida #TarponSprings #TampaBay,0
Now I remember why I buy books online @USER #servicewithasmile ,1
Check this out ! |  so #ugly #christmas #sweater | #ebayipad | HTTPURL,0
Worth a read . On #Christians and the persecution they face . #equality #respect #sectarianviolence #countyourblessings HTTPURL,0
@USER @USER @USER Jamie took over my account . Do n't worry,0
I love cold winter days cause I never know when my car decides not to start :expressionless_face: ,1
"Song of the Day : "" Love Like Winter "" - A Fire Inside .",0
All I can say is I 'm lucky .,0
Maybe Miss World will succeed where all her predecessors have failed in obtaining World Peace ?  #MissWorld2014,1
#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends HTTPURL,0
@USER I just did it . What 's the prize ?,0
@USER oh right do you know John Parker the pisshead @USER,0
Love it when my mans on a cleaning spree .. Saves me doing it :OK_hand: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss:,0
"@USER Yes ara i am not , and you know that . Hahaha :speak-no-evil_monkey:  :face_with_tears_of_joy:",1
"Dragging her feet , smacking her lips , and scowling at the empty street while screaming into the phone ! ... such grace .  ! :frowning_face:",1
"@USER @USER Rest well Stuart , you were a man of grace & courage . May your family find peace .",0
Left home at 7.30 am and still trying to get to work . I just want to cry ! ! #happymonday ,1
Oh hello flu ! Thank you for fooling me in thinking you were gone ! I missed you so much !  #flu #yaay,1
Saying No to Them is the first way you say yes to yourself . ,1
hmmm . I do wonder why Astec has one fewer employee ? #lol ,1
"@USER congrats , so cute :)",0
"@USER @USER I wish son . like I said , twitter , wit on twitter and the magic of photos that are  3D = smoke and mirrors effect .",0
"Secret Santa for one of my er ... "" hotter ""  work colleagues .. HTTPURL",1
How Badly Do You Need That Burrito ? ( That 's sounds naughty ) HTTPURL #burrito ,0
@USER Definitely not ... racism is systematic and entrenched in every American institution .. also in black / white binary construction,0
Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act ? #SororitySisters,0
@USER Can U use Smartphone ? | | HTTPURL APP PAYS you ! | See-http :/ / t.co/RDlRuGN0iE | Go 2 : HTTPURL,0
Blowing your nose so hard your ears pop is the greatest way to start a Wednesday . ,1
@USER @USER @USER @USER do n't forget @USER and @USER ( they 're as smart & kind as lovely ),0
@USER absolutely ! I have no life so that should n't be a hard thing to do . Haha,0
67 is such a beauty :unamused_face:  #manitibaprobs,1
Is there even math cells ? if there is they 're not working ahhh hahaha #mathisfun ,1
"@USER : @USER Aaaaaamd what time is your bedtime ? > better  tweet Dad at night from my house . I do n't want to get in trouble ! 3029 1 Ca n't wait till my birthday  3030 0 Clovis Cartoon , Tuesday , December 09 , 2014 HTTPURL #jamaicaobserverandroidapp via @USER .  a real McCoy 3031 1 Just now layin down to go to bed . | College is great guys . It does n't stress you out or keep you up at night at all . Or make you cry .  3032 0 Pretty sure I just sat behind @USER in the McDonald 's drive through and peeked to see movie what was playing :face_with_tears_of_joy: 3033 0 @USER #ChrisChristy will  do well among republican voters . #JebBush , I think he could do well , democrats do n't like him . 3034 1 nights like tonight are the only reason I 'm able to carry on to the weekend #SUCHAGOODWEEK  3035 1 wow I love how frizzy my hair gets  3036 0 @USER #GoodMorning ! @USER @USER @USER @USER 3037 0 Hate them roulettes me there heavy 3038 1 @USER Joke of the year congrats ! #Kuivaa  :/ 3039 3 @USER have n't you used the do n't you know who I am "" line yet ... ",0
I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares ! HTTPURL,0
What normal people see vs . what I see @USER HTTPURL,0
#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended HTTPURL via @USER,0
Corey Brewer looks like he is ready to not be in Minnesota anymore ... You can see it all over his body language . #TradeBait,0
Sick on Christmas YAYYYY ,1
When ya mates dad starts poking you on Facebook #Cringe :astonished_face: :grimacing_face:,0
And you just skip my TBH ? Do you not like me so much as to just erase me from your life or something ? #awesome  :face_with_steam_from_nose:,1
Thx for catching on #urock ,1
7:52 am ( too damn early ) in South Carolina .. What a shitty state to  be proud of,0
Why am I wide awake right now .. :face_without_mouth:,0
"Love how I came into work at 8 because Charlie said we were busy ... 3 people in 45 minutes , yeah we got this place packed Charlie . ",1
Everybody 's Talking about Snow and I 'm just Sitting Here and the only Snow around is on our Cars .. #snow ,0
Another new politician in the state with a social science degree and a liberal arts diploma ... Just what we need  #greensfail,1
I love being on hold . Especially when the music is so great . ,1
Happy Birthday to me ! #imgettinold  #ionlygetbetter ROLL TIDE ! HTTPURL,1
Love coming to school knowing I have tests all day ,1
So this week is just getting better and better  :loudly_crying_face:,1
I 'm so ready to get drunk tonight,0
day 3 : sun | but it 's not sunny today :cloud: | #DecemberPhotoChallenge #france #sun #or  #today #day3 ... HTTPURL,0
HTTPURL < < Do n't know how this did n't get to number 1 ! #accounting  #absolutetosh,1
The mouse 's first incepted memory was just the sound : BRAAAAAAWWWWWWWWWP !,0
@USER : Toronto man finds woman with ex-girlfriend 's name for free trip around the world I should have changed my name ! ! !,0
#QZ8501 asks permission to #takeoff : #towercontrol of #Surubaya : yeah .. y can go ... away .,0
"I was doing great with this summary of my year until I got to June 27th , and the weekend of @USER ' s birthday . #rivertrip #groupchat",0
@USER great Christmas . ,1
Youre such a great person . ,1
Aaaaaaand ... I left my work computer at home . Now I have to go get it . #BestDayEver ,1
@USER I saw a leaf blowing in the breeze . You could yell at that if you wanted to ?,0
@USER : Super Junior 's Henry asks sasaeng fans to let him sleep | HTTPURL HTTPURL Henry oppa > ^ <,0
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you ? ,1
"@USER @USER the cop also had prior misconduct charges . But , ya know , that 's ok ",1
@USER @USER @USER @USER @USER @USER mmmm :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,0
"Race 5 at Sandown dogs tonight sponsored by "" Dandenong Budgie Club "" | Hope that 's a joke . | Love a seat at that table  #nerds #getalife",1
#farage a t1t in public who doesnt agree with seeing t1ts in public #breastfeeding ,0
7 am . Pilates Now I get to go home and get ready for work ! AMAZING ! ,1
Today is a fabulous day  #Work #Ugggh,1
"Well , weekend is over ! | Now it 's #TwitterTime again :D | Have a nice monday ! | ",1
My body refuses to sleep . #fucccck,0
"@USER as long as it 's for taste purposes , that works for me . Are there any meats you like ?",0
"The funky taste of chocolate with the Chunky Monkey all just in a cup . | |  George of the Jungle , Cup and a Lick",0
"@USER @USER @USER @USER @USER @USER "" left regressives "" is that not a label ",1
"@USER @USER Really ? ! This is absolutely below the belt , especially towards Tom Boon ... #DeepRespect ... ",1
Look good feel good !  #TeamNoSleep #cantopeneyes,1
Now I see why this play was n't reviewed . Because it was n't even close .  HTTPURL,1
A maths tutorial is exactly what I need right now  #lol #struggle #uni,1
"@USER hello , can you give me an guess when Xbox core services will be fixed ?",0
"@USER if aguero is out for a long time , city could buy bony in January !",0
I would have never hired Trestman . RT @USER : I would fire Trestman tonight .,0
#Italy - - #Cabinet #approves #first #planks of #Renzi 's #labour #reform . HTTPURL via @USER,0
#UKPLUS = Consists of Free Lebara 2Lebara 3000MINs and 3000SMS  UNLIMITED . #NO UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS,0
"I do n't know how you can love , but also freaking hate someone so much ! ! :unamused_face:",0
Glad there 's not a typhoon where we go on holiday in 4 weeks .  #fml,1
"@USER Hey , now . Her profile says "" I Heart Jesus "" so she can't be all bad .  @USER @USER",1
"I 'll tell you what , those CEACCP books make a cracking bonfire , do n't they ? #frca #freedom",0
Studying history ; reading #gameofthrones |  #asongofice & fire,1
Love waking up to no heat in my apartment  #socold,1
@USER @USER Damn socialist ! ,1
can I just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human,0
"Final at 7am , I 'm ready ",1
Another day just livin the dream  #needmoremoney,1
Chasing my dog though the house  fun,0
@USER | do 4 fans ! | HTTPURL APP PAYS you & YOUR FANS ! ! | See-http :/ / t.co/AlppO5hIe5 | Go 2 : HTTPURL,0
I hate when random people get in the hot tub with me #favthings  HTTPURL,1
@USER @USER The Bears are probably the worst franchise in football at the moment .,0
So that went well ,1
"@USER gotta hand it to them , really . :clapping_hands: :clapping_hands: :clapping_hands:",0
Soooo deep  #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube HTTPURL,1
Didnt have no time to wake and bake this mornin  winnin :pouting_face: :person_gesturing_NO:,0
"@USER it 'll be ok , just get your TA to fix it ! ! ",1
Thank u to all u beautiful ppl that talk extra loud when I 'm trying to watch tv I love you guys so much  #srslyofALLrooms,1
@USER Are they going for the very original plans now ?,0
@USER @USER yeah I 'm avoiding you by waking up at 6 AM my time so by 10 PM I 'm exhausted .  #sucksimissedyou <3,1
" is not lost . @USER @USER @USER HTTPURL """,0
Perfect time to get sick :crying_face: ,1
Woke up to find out my vehicle insurance went up $ 22 a month ! ! Merry Christmas to me ...  :unamused_face:,1
Taking a hour to shit is always a good thing . ,1
Lol boy i just wanted a fuck not a relationship  trying to sound like a hoe .,1
Woohoo admitting someone who literally needs nothing but med refills !  HTTPURL,0
Nowadays you can be everything somebody ever wanted and still get played * * mxm men  all,0
. @USER @USER Woot woot ! Whiteboard Friday 's are my favorite Friday activity !,0
"@USER yeah in the "" honour "" of the picture those lyrics sketched ... :flushed_face:",0
@USER everyone just wants to be you your just sooooo cool ,1
Everyones full of ruddy xmas cheer here ,1
"If you 've got the world on a string , you should give me some of that string , think of all the cool applications . #whatamidoing",0
. @USER Yup . That 's exactly how we do it ,1
I pray God comes back in America and saves us all .,0
The city that only sleeps on mass transit . #naptime  #isntitironic #donchathink #imnotsure ... HTTPURL,1
@USER get around them ,1
We all have them people on Instagram who put the most pointless hashtags #Can #you ,0
waking up congested / not being able to breathe is a great feeling .  :expressionless_face:,1
Sickens me that killing innocent black men & children has become such a lucrative career in America . #MikeBrown #TrayvonMartin #EricGarner,0
@USER @USER yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately . Elitism at its finest .,0
"Oh great , @USER has pop up ads now . Just what I want when trying to quickly access account info . ",1
