dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix,bert_alea,bert_epi,bert_total,roberta_alea,roberta_epi,roberta_total,bertweet_alea,bertweet_epi,bertweet_total
polarity,Meh ... i do n't think I 'm a suit person . | ~ Neil Caffrey |  | #TvQuotes | #WhiteCollar,0,0.91361475,0.94003445,0.3805333,0.99325,0.14077485,0.22873278,0.079192236,0.04965831,0.8581626,0.8434606,0.17564066,0.8668371,0.6222441006358567,0.0869006278761338,0.7091447285119905,0.4907467767489597,0.06140692449979812,0.5521537012487578,0.37597067786907756,0.004695845784318737,0.3806665236533963
polarity,"Oh crap , Mac shutdown corrupted iPhoto so hours of rebuild ahead , so might as well eat and drink ! #FestiveFattyBumBum",0,0.38902348,0.003951175,0.8360478,0.6954844,0.9922329,0.9891284,0.372655,0.3634692,0.986893,0.99173576,0.4540902,0.8160062,0.48304456623152436,0.0477519619955003,0.5307965282270246,0.6924346074235674,0.10202442389197333,0.7944590313155407,0.6273423876681368,0.09692521680626189,0.7242676044743986
polarity,#np #NowPlaying #NowListening #Music  Of Dying On Your Birthday by #Senses Fail from the #album : #Let It E ... HTTPURL,0,0.003760859,0.0059300573,0.016518245,0.007920028,0.01824159,0.016587576,0.052214853,0.034720253,0.01434121,0.011547178,0.033678215,0.5174274,0.4126014114166885,0.046493456046470746,0.45909486746315925,0.04914277378612904,2.342212770779116e-05,0.04916619591383683,0.1362720352071338,0.000208288910389249,0.13648032411752303
polarity,Being used is such a great feeling ... ,1,0.9976655,0.9971668,0.33074763,0.98935074,0.99292207,0.99087584,0.97086,0.9777458,0.98672837,0.99463683,0.27450672,0.25396895,0.6602935702903554,0.13199104211599438,0.7922846124063498,0.4578900477281043,0.08267390541874806,0.5405639531468523,0.0857120768417465,8.385545024736885e-05,0.08579593229199388
polarity,Pretty much the real deal  #thanksmom HTTPURL,1,0.9906613,0.9941748,0.020369524,0.98937863,0.9892446,0.9891009,0.19159617,0.8260085,0.9871314,0.9927388,0.037466172,0.128889,0.6904720598606644,0.20660099435064974,0.8970730542113141,0.5638177113762991,0.1767986554263023,0.7406163668026013,0.5634447098038247,0.10799881204003292,0.6714435218438576
polarity,What a great way to start the day ! !  :angry_face:,1,0.99736243,0.99720806,0.9016902,0.9952675,0.9925465,0.99023473,0.9680361,0.97588646,0.9874356,0.99460727,0.97986686,0.8731929,0.17181584165978064,0.0024686359906633173,0.17428447765044397,0.12457651151889854,0.001690107911397368,0.1262666194302959,0.09144292455953389,0.00010274631871836882,0.09154567087825226
polarity,"Comcast , greatest customer service on the planet  #comcastistheworst HTTPURL",1,0.992159,0.9954265,0.052780144,0.98813534,0.99236614,0.9906474,0.95154536,0.94756293,0.94619775,0.97557485,0.05691837,0.7299747,0.6289869093851264,0.13723045139549866,0.7662173607806251,0.5543710034988745,0.16537400985464606,0.7197450133535206,0.13289338090061356,0.0004423574130842181,0.13333573831369777
polarity,NYPD blog : HTTPURL Do n't you feel safe and protected ?  #ICantBreathe,1,0.97691464,0.97939694,0.022099117,0.9802824,0.98804224,0.9893646,0.18507527,0.05021681,0.89923304,0.065982595,0.039275527,0.22750364,0.6174900106076059,0.12170535956654954,0.7391953701741554,0.5733983826513069,0.17163908102269249,0.7450374636739994,0.6874813661510825,0.19195880892180875,0.8794401750728912
polarity,Too blessed to be stressed . So hype for next year ! #HAILSTATE HTTPURL,0,0.023115106,0.005082968,0.034412835,0.012731707,0.13658185,0.08394735,0.039669964,0.027702522,0.9776863,0.9545491,0.047464255,0.10238628,0.6923046793411061,0.1989999577930594,0.8913046371341655,0.09347242438036449,0.00012183920463011767,0.0935942635849946,0.2587190322340307,0.0018302624724890327,0.2605492947065197
polarity,"Stop trying to make me post my location , twitter . I do n't want to post my location . Stop .",0,0.005714934,0.0025775111,0.07997898,0.013160067,0.39749956,0.059845466,0.124556154,0.2570243,0.024260694,0.033862345,0.6671307,0.91745406,0.6771039839531781,0.15347458363784455,0.8305785675910227,0.11821532201315257,0.0010092604354929443,0.11922458244864552,0.5136005363482614,0.01680352901060122,0.5304040653588626
polarity,@USER Haha go to Icelands x,0,0.007532989,0.0028193481,0.967,0.3233267,0.23779085,0.058522664,0.92854196,0.6087955,0.059028413,0.12392627,0.6255172,0.93951607,0.6851872770481648,0.13223470406580345,0.8174219811139682,0.630705035642966,0.15418809004800682,0.7848931256909728,0.6896841794497004,0.11305563730837095,0.8027398167580714
polarity,Loving how dominant the SEC is #Pause ... ,1,0.994692,0.99648094,0.9643797,0.99322987,0.99235743,0.990449,0.96593994,0.9778672,0.9825618,0.9874765,0.84537935,0.8683496,0.27646308919314677,0.004174878513732969,0.28063796770687977,0.06852309522874218,0.00017484781477886919,0.06869794304352106,0.09153270293346288,0.00011329674330306827,0.09164599967676595
polarity,@USER @USER No reply . What a surprise . ,1,0.9873728,0.9928959,0.78942984,0.9922948,0.9924346,0.9904266,0.9646977,0.97582346,0.9850102,0.98502177,0.9589271,0.94538426,0.1396241011758146,0.00029287599231456857,0.13991697716812918,0.2255941268443924,0.007611821063756675,0.23320594790814908,0.09472972930227497,0.0001280192616473,0.09485774856392226
polarity,"@USER @USER @USER whenever I write anything with the word "" immigration "" in it , I 'm happy if there 's back-and-forth .",0,0.0049515204,0.002445566,0.7282713,0.21806292,0.15156539,0.032123618,0.13056765,0.07525683,0.03799068,0.018780012,0.061239652,0.0849824,0.20071236455977104,0.0006166925938153159,0.20132905715358634,0.5492667348108895,0.08764004265702141,0.6369067774679109,0.3192841823520877,0.0021963266584879727,0.3214805090105757
polarity,I hope we get an ice palace and an invisible car #SPECTRE ,1,0.9884537,0.9949822,0.60786337,0.99089855,0.17568785,0.07672237,0.08692526,0.24877684,0.56944925,0.08453647,0.11429866,0.083074525,0.5176948700008217,0.04254535679667372,0.5602402267974954,0.33475319660544056,0.027593200734300327,0.3623463973397409,0.4175191633923723,0.004932358602136749,0.422451521994509
polarity,Dog for dinner anyone ? #Cultivo #Letchworth not bringing my kid here again,0,0.016565429,0.0041227737,0.056425005,0.45131603,0.05929996,0.02529045,0.8794162,0.84495205,0.039870717,0.03991562,0.12338222,0.120398484,0.28094197357637923,0.0016819976125828054,0.28262397118896204,0.39037307011087896,0.034337996502773895,0.4247110666136529,0.6885781163338645,0.1683475133353994,0.8569256296692639
polarity,! ! @USER #2n1Edition @USER @USER @USER HTTPURL,0,0.0024683457,0.0023339512,0.019997893,0.01585576,0.025802165,0.023420691,0.0782415,0.028992856,0.013040384,0.01968326,0.041599557,0.18631506,0.2409343166121346,0.0050045578225547185,0.24593887443468931,0.056753723569493014,6.240858568697781e-05,0.05681613215517999,0.16511906561784087,0.0005142209275470512,0.16563328654538792
polarity,Just submitted my final paper of the semester . It 's only a make-it or break-it on whether I pass the class . No big deal . :expressionless_face: :thumbs_down: ,1,0.9945417,0.99543923,0.26567563,0.9935462,0.9880128,0.9875916,0.35031283,0.14519821,0.9802699,0.85868,0.9460087,0.18420403,0.5706472973581773,0.10578558088570293,0.6764328782438802,0.4828696884759413,0.09960010041857885,0.5824697888945202,0.6651410175628116,0.14217629523815364,0.8073173128009653
polarity,"Im aware that NYE celebrations are usually laiden with false expectations , I 'll just be happy to close the door and kick 2014 ' s arse thru it .",0,0.031761486,0.0041452083,0.7085986,0.9529122,0.8468989,0.19040534,0.94428533,0.49137834,0.9331687,0.6894852,0.94687885,0.95028794,0.3670142954222398,0.01213399168186927,0.3791482871041091,0.6816585932429786,0.172718268521664,0.8543768617646426,0.6649182061669073,0.08943170670591202,0.7543499128728194
polarity,I 'm kinda missing summer @USER . | . | . | #summer #2o14 #bestie #alena #bestfriend #idek #we #cool  #chips #food #followme #ifoll ...,0,0.29711726,0.82402503,0.019066367,0.25054762,0.034212686,0.02101502,0.094293766,0.90977514,0.025084456,0.054949448,0.056867506,0.19486165,0.28589363314268845,0.0043342414131405695,0.29022787455582905,0.6460043311607602,0.08672069924773161,0.7327250304084918,0.5780425881069562,0.13941673264218696,0.7174593207491431
polarity,Just gave Imperfecto a 3.5 / 5 rating on @USER HTTPURL,0,0.009236533,0.002719707,0.023096284,0.01288941,0.030954113,0.051654212,0.061090413,0.034353204,0.79707444,0.7443126,0.14109914,0.10230646,0.6873466786146674,0.1058333241342506,0.793180002748918,0.06493785388873576,5.441957846690109e-05,0.06499227346720265,0.18203051260938183,0.00015321810051026428,0.1821837307098921
polarity,Its a marshmallow world in the winter :musical_notes: #getthisoutofmyhead,0,0.1574508,0.0036629112,0.08474448,0.057698656,0.34873244,0.06018647,0.08310303,0.08056668,0.916578,0.37244752,0.08829954,0.6945609,0.6925010904990532,0.09896654499997291,0.7914676354990261,0.2686127549252191,0.003069560815818697,0.2716823157410378,0.4106356050479377,0.014167349365610427,0.42480295441354815
polarity,Makes perfect sense to get mad about something that happen 4 + years ago . ,1,0.9856549,0.99641573,0.95476335,0.9932943,0.99283534,0.9910828,0.970689,0.977132,0.9776013,0.9936294,0.96215457,0.9488977,0.13275257716820676,0.00028042078880491904,0.13303299795701168,0.08801396917554663,0.00027235887180395005,0.08828632804735058,0.08638636100225577,8.70106754426748e-05,0.08647337167769845
polarity,"@USER : "" It 's the freshman semester of my first year ... "" #ohanya #finalsamiright",0,0.14655866,0.0039304923,0.02540965,0.018733637,0.9920764,0.9897356,0.21303962,0.47938207,0.9780828,0.96186405,0.18006809,0.075684406,0.6883522305509733,0.17867678904496412,0.8670290195959374,0.19454501035793953,0.0032552606130297956,0.19780027097096933,0.6351948412584544,0.11277593322219884,0.7479707744806532
polarity,idk what I love more how cold my western civ class is or western civ . ,1,0.9880596,0.98525167,0.8437667,0.9920322,0.99112856,0.9883073,0.92504483,0.95622665,0.95811826,0.9650079,0.37075248,0.9129463,0.4980279604671223,0.06230691159154428,0.5603348720586665,0.19175375045949916,0.0039306711140804215,0.19568442157357957,0.15112749056078145,0.000724798519611525,0.15185228908039297
polarity,"Being on #socialmedia is already pretty good , but they also master  of irony ... Do we tell them ? HTTPURL",0,0.010191666,0.014382316,0.84537834,0.958013,0.0722672,0.13272358,0.9606203,0.95715296,0.0965528,0.06941632,0.12528378,0.90125275,0.6092684454624538,0.12164404556583819,0.730912491028292,0.6894431116213261,0.19934996559272355,0.8887930772140497,0.6912621175873035,0.18380986352835693,0.8750719811156604
polarity,"The funky taste of chocolate with the Chunky Monkey all just in a cup . | |  George of the Jungle , Cup and a Lick",0,0.8301905,0.7451572,0.07632086,0.9714035,0.02600292,0.026205383,0.06503543,0.06036078,0.02884322,0.0587512,0.17279242,0.123442665,0.31610851538131285,0.003136918641507692,0.3192454340228205,0.643802700825317,0.11844959862432966,0.7622522994496467,0.18168736183049408,0.0003375160261761492,0.18202487785667024
polarity,@USER I 'll be a bit sweaty by the time I get to you !,0,0.0056676986,0.0029622132,0.25086385,0.083766334,0.10841579,0.07926457,0.72961825,0.53852373,0.25588992,0.087076075,0.95215905,0.36969548,0.6790375318891371,0.1058591633272565,0.7848966952163936,0.2927468616043962,0.010133373530232113,0.30288023513462836,0.6556601930622112,0.07763319566850388,0.7332933887307151
polarity,I love it when people ignore me . ,1,0.9954491,0.9967263,0.9869713,0.9951108,0.99272597,0.9907482,0.9725281,0.97830063,0.98685503,0.9906579,0.97668093,0.9393175,0.12279685478023233,0.0004128130720908492,0.12320966785232318,0.03888843064249466,1.485250656687489e-05,0.03890328314906154,0.08377591152643456,7.126200664632465e-05,0.08384717353308088
polarity,Let 's just not pretend for once . .,0,0.013664031,0.0036548802,0.5064566,0.88413876,0.0929632,0.080577806,0.5432811,0.25257662,0.09557053,0.07614519,0.84427327,0.8856924,0.6919383727768704,0.1520205426876967,0.8439589154645671,0.648662851724324,0.13571101243704653,0.7843738641613706,0.5537732550828254,0.034787692367310566,0.588560947450136
polarity,Exactly 1 year ago today ! ( via @USER ) HTTPURL HTTPURL,0,0.0034328043,0.0027412039,0.03008998,0.015907703,0.04508419,0.041592415,0.046052523,0.028616237,0.031619456,0.04613465,0.036483422,0.11825896,0.22177447062702124,0.0012326908490966461,0.22300716147611788,0.06955737843344813,0.0001243222286632606,0.06968170066211139,0.16901158728453558,4.8538841612053955e-05,0.16906012612614763
polarity,"see , that MIGHT show up on a background check , and you 'd be denied its a catch 22 we have the right to self protection @USER",0,0.0073285173,0.0022338417,0.95030314,0.9186861,0.15661703,0.08555666,0.93534356,0.3101124,0.956574,0.56914556,0.9422752,0.9490462,0.4152475306907423,0.027122374408440793,0.44236990509918306,0.6913023295280779,0.2162199694788156,0.9075222990068935,0.6599630371996479,0.11240640453345738,0.7723694417331053
polarity,Do you like quality #dancemusic ? Go to HTTPURL for some great FREE downloads #UK #NightClub > @USER,0,0.007142748,0.003036527,0.022156132,0.013342726,0.021123024,0.020829974,0.06645001,0.04218469,0.02933468,0.13210103,0.05537311,0.08090889,0.26494865695090636,0.0014411691644891202,0.26638982611539547,0.06242714124436175,5.18847272335776e-05,0.06247902597159533,0.16039245302970265,0.00035151454047666335,0.1607439675701793
polarity,Someone had a great sense of humor  #TheyGaveMeTCUColorsForChristmas HTTPURL,1,0.99542564,0.9963568,0.043375097,0.99216276,0.9922525,0.9842047,0.8006068,0.9758369,0.9670855,0.98289317,0.10781162,0.7796429,0.6027252512532897,0.12701074198548482,0.7297359932387745,0.554706371863035,0.16967509347229615,0.7243814653353311,0.23182320658434286,0.006346631890246879,0.23816983847458972
polarity,Shitty drivers are always fun . ,1,0.9967353,0.9969541,0.9601117,0.9944667,0.99289894,0.9910779,0.96848834,0.9777429,0.97970587,0.99415153,0.49198434,0.20952424,0.6349960363119105,0.11117851813281772,0.7461745544447282,0.06908155665105287,0.0002431436323674997,0.06932470028342036,0.08793356373748697,0.0001001660283944003,0.08803372976588136
polarity,"#Hunger #has  #vanished #from #our #affluent , even #overweight , #society – HTTPURL",0,0.005433451,0.004450642,0.012259855,0.008860997,0.021210782,0.016537583,0.04886022,0.025982188,0.012721498,0.012380578,0.039570518,0.116287604,0.1842538284318545,0.0018042749116943574,0.18605810334354886,0.04539137127783499,9.456315705835707e-06,0.045400827593540825,0.12824319900311468,0.00015415339376619378,0.12839735239688088
polarity,Drudgery personified #commuterprobs #northernline #tfl HTTPURL,0,0.009060019,0.0031760791,0.018685391,0.0881639,0.98864985,0.96855515,0.056386583,0.11876605,0.9369265,0.22165896,0.03530904,0.44570673,0.6768222395733008,0.11369803251729195,0.7905202720905927,0.13394644620449359,0.001167214012122025,0.1351136602166156,0.6909557594423523,0.19901878927955569,0.889974548721908
polarity,"Stop living like a king , you 're not one So using this in real life . #ExodusMovie",0,0.02420631,0.003536103,0.76279575,0.2000068,0.076198205,0.027805327,0.77213055,0.8559888,0.9716959,0.84129804,0.19661863,0.17765617,0.6887570527654155,0.1315399448353751,0.8202969976007907,0.559723356559041,0.09429092370034434,0.6540142802593853,0.6841503965310415,0.14635482375913622,0.8305052202901777
polarity,"@USER I 'm relaxed , and waiting for the facts to come out . But I 've listened to Blaine hammer on players for doing similar before .",0,0.004903507,0.0026890582,0.43087563,0.08277108,0.032099646,0.03575364,0.15273082,0.3365012,0.048913937,0.08167233,0.36805025,0.14569679,0.4414619221234888,0.015490032808611606,0.4569519549321004,0.38697523298847253,0.031153385031102508,0.418128618019575,0.4036385211545853,0.015320615371402226,0.41895913652598754
polarity,The power went out in Delano . #blackout in some parts . :smiling_face: :party_popper: Still #HappyNewYear everyone . #besafe #goodnight,0,0.042385634,0.0050220885,0.091847904,0.07458293,0.2576605,0.029063785,0.07624508,0.029680258,0.5056879,0.98267394,0.0772435,0.17893542,0.684967423405779,0.1246242878897539,0.8095917112955329,0.20857860829131136,0.001097170549390246,0.2096757788407016,0.3210265013016594,0.00884610879685467,0.32987261009851404
polarity,@USER what is it with whales this morning  HTTPURL,0,0.9867993,0.9910608,0.03807862,0.9910876,0.09370785,0.11472078,0.2921596,0.13350594,0.039903816,0.025581468,0.07335354,0.11238149,0.23461703158089853,0.0011197889049959818,0.2357368204858945,0.5603971011489113,0.1697817894147022,0.7301788905636135,0.4372134439825236,0.006151058073969318,0.4433645020564929
polarity,I 'm absolutely positive that Coaches love it when parents tell them how to coach and run their program .   #sticktoparenting,1,0.99330974,0.9951499,0.92673105,0.99466985,0.99264306,0.9909718,0.96934557,0.9774834,0.98715985,0.99393976,0.31265998,0.16994372,0.6660234498737136,0.1428948617739199,0.8089183116476335,0.10774681736594507,0.0008584380049324253,0.1086052553708775,0.0876958894132753,9.320227983031874e-05,0.08778909169310561
